,Class,Sample,Date,Peak,scan_number,Intensity,Area%,CAS_ID,Quality,Peak_ID,RI,Sample_ID
5845,MU,MU3,2015/12/11,90,10070,24468,0.04,999254-12-3,9.0,MU3-1211-90,0.0,MU3-1211
5846,MU,MU3,2015/12/11,90,10070,24468,0.04,005231-87-8,4.0,MU3-1211-90,0.0,MU3-1211
5847,MU,MU3,2015/12/11,90,10070,24468,0.04,005162-82-3,4.0,MU3-1211-90,0.0,MU3-1211
5848,MU,MU3,2015/12/11,91,10212,24896,0.04,039590-27-7,9.0,MU3-1211-91,0.0,MU3-1211
5849,MU,MU3,2015/12/11,91,10212,24896,0.04,337497-67-3,9.0,MU3-1211-91,0.0,MU3-1211
5850,MU,MU3,2015/12/11,91,10212,24896,0.04,000138-89-6,9.0,MU3-1211-91,0.0,MU3-1211
5851,MU,MU3,2015/12/11,92,10393,32409,0.06,999095-21-9,59.0,MU3-1211-92,0.0,MU3-1211
5852,MU,MU3,2015/12/11,92,10393,32409,0.06,999095-28-3,47.0,MU3-1211-92,0.0,MU3-1211
5853,MU,MU3,2015/12/11,92,10393,32409,0.06,144818-72-4,47.0,MU3-1211-92,0.0,MU3-1211
5854,MU,MU3,2015/12/11,93,10484,39747,0.07,000122-52-1,9.0,MU3-1211-93,0.0,MU3-1211
5855,MU,MU3,2015/12/11,93,10484,39747,0.07,999407-14-7,9.0,MU3-1211-93,0.0,MU3-1211
5856,MU,MU3,2015/12/11,93,10484,39747,0.07,049831-79-0,12.0,MU3-1211-93,0.0,MU3-1211
5857,MU,MU3,2015/12/11,94,10527,44277,0.08,999354-48-0,40.0,MU3-1211-94,0.0,MU3-1211
5858,MU,MU3,2015/12/11,94,10527,44277,0.08,014035-34-8,53.0,MU3-1211-94,0.0,MU3-1211
5859,MU,MU3,2015/12/11,95,10977,90195,0.16,001430-97-3,95.0,MU3-1211-95,0.0,MU3-1211
5860,MU,MU3,2015/12/11,95,10977,90195,0.16,001730-37-6,96.0,MU3-1211-95,0.0,MU3-1211
5861,MU,MU3,2015/12/11,96,11022,18372,0.03,001430-97-3,96.0,MU3-1211-96,0.0,MU3-1211
5862,MU,MU3,2015/12/11,96,11022,18372,0.03,001730-37-6,95.0,MU3-1211-96,0.0,MU3-1211
5863,MU,MU3,2015/12/11,97,11105,49601,0.09,001430-97-3,96.0,MU3-1211-97,0.0,MU3-1211
5864,MU,MU3,2015/12/11,97,11105,49601,0.09,001730-37-6,96.0,MU3-1211-97,0.0,MU3-1211
5865,MU,MU3,2015/12/11,98,11361,15418,0.03,003073-30-1,4.0,MU3-1211-98,0.0,MU3-1211
5866,MU,MU3,2015/12/11,98,11361,15418,0.03,029263-94-3,9.0,MU3-1211-98,0.0,MU3-1211
5867,MU,MU3,2015/12/11,98,11361,15418,0.03,142396-84-7,5.0,MU3-1211-98,0.0,MU3-1211
5868,MU,MU3,2015/12/11,99,11546,288452,0.5,000120-12-7,95.0,MU3-1211-99,0.0,MU3-1211
5869,MU,MU3,2015/12/11,99,11546,288452,0.5,000085-01-8,94.0,MU3-1211-99,0.0,MU3-1211
5870,MU,MU3,2015/12/11,100,14799,486806,0.84,000593-45-3,96.0,MU3-1211-100,0.0,MU3-1211
5871,MU,MU3,2015/12/11,100,14799,486806,0.84,000112-95-8,96.0,MU3-1211-100,0.0,MU3-1211
5872,MU,MU3,2015/12/21,1,569,87215,0.25,000124-38-9,4.0,MU3-1221-1,6.21252142353,MU3-1221
5873,MU,MU3,2015/12/21,2,595,514798,1.47,000124-38-9,4.0,MU3-1221-2,6.21462024028,MU3-1221
5874,MU,MU3,2015/12/21,3,2167,16353636,46.83,000064-17-5,86.0,MU3-1221-3,6.53652328837,MU3-1221
5875,MU,MU3,2015/12/21,4,2252,135749,0.39,000078-85-3,62.0,MU3-1221-4,6.58393351801,MU3-1221
5876,MU,MU3,2015/12/21,4,2252,135749,0.39,004170-30-3,62.0,MU3-1221-4,6.58393351801,MU3-1221
5877,MU,MU3,2015/12/21,5,2265,149532,0.43,001708-29-8,87.0,MU3-1221-5,6.59196854816,MU3-1221
5878,MU,MU3,2015/12/21,5,2265,149532,0.43,001191-99-7,90.0,MU3-1221-5,6.59196854816,MU3-1221
5879,MU,MU3,2015/12/21,6,2278,180905,0.52,000071-23-8,59.0,MU3-1221-6,6.6000569314,MU3-1221
5880,MU,MU3,2015/12/21,7,2304,44553,0.13,000123-72-8,49.0,MU3-1221-7,6.61727672035,MU3-1221
5881,MU,MU3,2015/12/21,8,2364,2185541,6.26,000141-78-6,86.0,MU3-1221-8,6.66081504702,MU3-1221
5882,MU,MU3,2015/12/21,9,2404,1183833,3.39,000109-99-9,90.0,MU3-1221-9,6.69342105263,MU3-1221
5883,MU,MU3,2015/12/21,10,2416,1324983,3.79,000078-83-1,86.0,MU3-1221-10,6.70383973289,MU3-1221
5884,MU,MU3,2015/12/21,11,2488,35380,0.1,000590-86-3,58.0,MU3-1221-11,6.77357798165,MU3-1221
5885,MU,MU3,2015/12/21,12,2509,73405,0.21,000071-43-2,90.0,MU3-1221-12,6.79637325274,MU3-1221
5886,MU,MU3,2015/12/21,13,2528,343672,0.98,000071-36-3,90.0,MU3-1221-13,6.81832298137,MU3-1221
5887,MU,MU3,2015/12/21,14,2671,24021,0.07,001111-74-6,50.0,MU3-1221-14,7.0338401177,MU3-1221
5888,MU,MU3,2015/12/21,14,2671,24021,0.07,001746-77-6,47.0,MU3-1221-14,7.0338401177,MU3-1221
5889,MU,MU3,2015/12/21,15,2721,67708,0.19,000105-37-3,90.0,MU3-1221-15,7.13822894168,MU3-1221
5890,MU,MU3,2015/12/21,16,2735,34386,0.1,000109-60-4,40.0,MU3-1221-16,7.17111111111,MU3-1221
5891,MU,MU3,2015/12/21,16,2735,34386,0.1,000497-09-6,45.0,MU3-1221-16,7.17111111111,MU3-1221
5892,MU,MU3,2015/12/21,17,2831,982208,2.81,000123-51-3,90.0,MU3-1221-17,7.46388888889,MU3-1221
5893,MU,MU3,2015/12/21,18,2850,1023841,2.93,000137-32-6,90.0,MU3-1221-18,7.54093567251,MU3-1221
5894,MU,MU3,2015/12/21,18,2850,1023841,2.93,034713-94-5,91.0,MU3-1221-18,7.54093567251,MU3-1221
5895,MU,MU3,2015/12/21,19,2973,39249,0.11,000097-62-1,64.0,MU3-1221-19,8.32414553473,MU3-1221
5896,MU,MU3,2015/12/21,20,3012,387197,1.11,000108-88-3,95.0,MU3-1221-20,8.77003942181,MU3-1221
5897,MU,MU3,2015/12/21,21,3060,86270,0.25,000110-19-0,78.0,MU3-1221-21,9.62822719449,MU3-1221
5898,MU,MU3,2015/12/21,22,3085,21125,0.06,000539-82-2,17.0,MU3-1221-22,10.3196721311,MU3-1221
5899,MU,MU3,2015/12/21,22,3085,21125,0.06,000614-95-9,23.0,MU3-1221-22,10.3196721311,MU3-1221
5900,MU,MU3,2015/12/21,22,3085,21125,0.06,057530-98-0,23.0,MU3-1221-22,10.3196721311,MU3-1221
5901,MU,MU3,2015/12/21,23,3131,86915,0.25,000105-58-8,78.0,MU3-1221-23,12.6920634921,MU3-1221
5902,MU,MU3,2015/12/21,24,3223,64568,0.18,000066-25-1,72.0,MU3-1221-24,8.01025991792,MU3-1221
5903,MU,MU3,2015/12/21,25,3234,103821,0.3,000105-54-4,81.0,MU3-1221-25,8.02462712452,MU3-1221
5904,MU,MU3,2015/12/21,26,3333,31210,0.09,000123-86-4,59.0,MU3-1221-26,8.17595541401,MU3-1221
5905,MU,MU3,2015/12/21,27,3366,3448559,9.87,000541-05-9,91.0,MU3-1221-27,8.23701842546,MU3-1221
5906,MU,MU3,2015/12/21,28,3564,17190,0.05,010544-63-5,14.0,MU3-1221-28,8.79465370595,MU3-1221
5907,MU,MU3,2015/12/21,28,3564,17190,0.05,000112-20-9,16.0,MU3-1221-28,8.79465370595,MU3-1221
5908,MU,MU3,2015/12/21,29,3595,507183,1.45,007452-79-1,93.0,MU3-1221-29,8.93071895425,MU3-1221
5909,MU,MU3,2015/12/21,30,3688,51059,0.15,000100-41-4,64.0,MU3-1221-30,9.50127011008,MU3-1221
5910,MU,MU3,2015/12/21,31,3742,497158,1.42,000111-27-3,80.0,MU3-1221-31,10.0173646578,MU3-1221
5911,MU,MU3,2015/12/21,32,3814,86709,0.25,000123-92-2,90.0,MU3-1221-32,11.1664315938,MU3-1221
5912,MU,MU3,2015/12/21,33,3835,117156,0.34,000624-41-9,83.0,MU3-1221-33,11.6888888889,MU3-1221
5913,MU,MU3,2015/12/21,34,3929,530077,1.52,000100-42-5,96.0,MU3-1221-34,17.6258992806,MU3-1221
5914,MU,MU3,2015/12/21,34,3929,530077,1.52,000629-20-9,96.0,MU3-1221-34,17.6258992806,MU3-1221
5915,MU,MU3,2015/12/21,35,3995,19961,0.06,000111-84-2,53.0,MU3-1221-35,105.466666667,MU3-1221
5916,MU,MU3,2015/12/21,35,3995,19961,0.06,999302-57-0,47.0,MU3-1221-35,105.466666667,MU3-1221
5917,MU,MU3,2015/12/21,36,4015,72392,0.21,004389-50-8,50.0,MU3-1221-36,9.01309662398,MU3-1221
5918,MU,MU3,2015/12/21,36,4015,72392,0.21,999067-89-0,76.0,MU3-1221-36,9.01309662398,MU3-1221
5919,MU,MU3,2015/12/21,36,4015,72392,0.21,002305-36-4,38.0,MU3-1221-36,9.01309662398,MU3-1221
5920,MU,MU3,2015/12/21,37,4138,135989,0.39,000096-48-0,80.0,MU3-1221-37,9.17008403361,MU3-1221
5921,MU,MU3,2015/12/21,38,4503,39233,0.11,035373-10-5,49.0,MU3-1221-38,10.1661481021,MU3-1221
5922,MU,MU3,2015/12/21,38,4503,39233,0.11,999160-75-6,38.0,MU3-1221-38,10.1661481021,MU3-1221
5923,MU,MU3,2015/12/21,38,4503,39233,0.11,016239-90-0,38.0,MU3-1221-38,10.1661481021,MU3-1221
5924,MU,MU3,2015/12/21,39,4542,25976,0.07,003842-03-3,38.0,MU3-1221-39,10.3826146475,MU3-1221
5925,MU,MU3,2015/12/21,39,4542,25976,0.07,000000-00-0,50.0,MU3-1221-39,10.3826146475,MU3-1221
5926,MU,MU3,2015/12/21,39,4542,25976,0.07,999040-38-0,38.0,MU3-1221-39,10.3826146475,MU3-1221
5927,MU,MU3,2015/12/21,40,4563,131201,0.38,000100-52-7,94.0,MU3-1221-40,10.518813314,MU3-1221
5928,MU,MU3,2015/12/21,41,4872,17357,0.05,064353-29-3,40.0,MU3-1221-41,23.5401785714,MU3-1221
5929,MU,MU3,2015/12/21,41,4872,17357,0.05,999411-67-7,9.0,MU3-1221-41,23.5401785714,MU3-1221
5930,MU,MU3,2015/12/21,42,4910,1850336,5.3,000556-67-2,83.0,MU3-1221-42,50.975308642,MU3-1221
5931,MU,MU3,2015/12/21,43,5060,120193,0.34,000142-92-7,86.0,MU3-1221-43,10.1528439784,MU3-1221
5932,MU,MU3,2015/12/21,44,5210,164449,0.47,000138-86-3,98.0,MU3-1221-44,10.4034816248,MU3-1221
5933,MU,MU3,2015/12/21,44,5210,164449,0.47,005989-54-8,97.0,MU3-1221-44,10.4034816248,MU3-1221
5934,MU,MU3,2015/12/21,45,5477,31859,0.09,000056-12-2,32.0,MU3-1221-45,11.2904040404,MU3-1221
5935,MU,MU3,2015/12/21,45,5477,31859,0.09,002576-67-2,43.0,MU3-1221-45,11.2904040404,MU3-1221
5936,MU,MU3,2015/12/21,46,5665,19167,0.05,000541-05-9,78.0,MU3-1221-46,13.1274175199,MU3-1221
5937,MU,MU3,2015/12/21,46,5665,19167,0.05,017928-28-8,78.0,MU3-1221-46,13.1274175199,MU3-1221
5938,MU,MU3,2015/12/21,47,5757,17052,0.05,000108-59-8,4.0,MU3-1221-47,15.7940074906,MU3-1221
5939,MU,MU3,2015/12/21,47,5757,17052,0.05,051327-18-5,4.0,MU3-1221-47,15.7940074906,MU3-1221
5940,MU,MU3,2015/12/21,47,5757,17052,0.05,999087-46-6,4.0,MU3-1221-47,15.7940074906,MU3-1221
5941,MU,MU3,2015/12/21,48,5844,33643,0.1,000104-75-6,25.0,MU3-1221-48,26.4423076923,MU3-1221
5942,MU,MU3,2015/12/21,48,5844,33643,0.1,000646-19-5,17.0,MU3-1221-48,26.4423076923,MU3-1221
5943,MU,MU3,2015/12/21,49,5885,17941,0.05,056009-37-1,32.0,MU3-1221-49,76.1851851852,MU3-1221
5944,MU,MU3,2015/12/21,49,5885,17941,0.05,004200-95-7,50.0,MU3-1221-49,76.1851851852,MU3-1221
5945,MU,MU3,2015/12/21,50,6026,206594,0.59,000060-12-8,78.0,MU3-1221-50,11.1539961014,MU3-1221
5946,MU,MU3,2015/12/21,51,6352,24269,0.07,999558-13-4,27.0,MU3-1221-51,11.9137931034,MU3-1221
5947,MU,MU3,2015/12/21,51,6352,24269,0.07,999556-97-4,35.0,MU3-1221-51,11.9137931034,MU3-1221
5948,MU,MU3,2015/12/21,51,6352,24269,0.07,999559-61-8,43.0,MU3-1221-51,11.9137931034,MU3-1221
5949,MU,MU3,2015/12/21,52,6417,519825,1.49,037148-64-4,64.0,MU3-1221-52,12.2034739454,MU3-1221
5950,MU,MU3,2015/12/21,52,6417,519825,1.49,056145-08-5,64.0,MU3-1221-52,12.2034739454,MU3-1221
5951,MU,MU3,2015/12/21,52,6417,519825,1.49,068595-69-7,64.0,MU3-1221-52,12.2034739454,MU3-1221
5952,MU,MU3,2015/12/21,53,6756,19663,0.06,000629-14-1,9.0,MU3-1221-53,20.4164222874,MU3-1221
5953,MU,MU3,2015/12/21,53,6756,19663,0.06,000646-19-5,9.0,MU3-1221-53,20.4164222874,MU3-1221
5954,MU,MU3,2015/12/21,53,6756,19663,0.06,119640-08-3,9.0,MU3-1221-53,20.4164222874,MU3-1221
5955,MU,MU3,2015/12/21,54,6813,18663,0.05,000096-49-1,25.0,MU3-1221-54,37.75,MU3-1221
5956,MU,MU3,2015/12/21,54,6813,18663,0.05,001615-80-1,43.0,MU3-1221-54,37.75,MU3-1221
5957,MU,MU3,2015/12/21,54,6813,18663,0.05,000539-82-2,25.0,MU3-1221-54,37.75,MU3-1221
5958,MU,MU3,2015/12/21,55,7179,16460,0.05,000600-18-0,9.0,MU3-1221-55,12.5764596849,MU3-1221
5959,MU,MU3,2015/12/21,55,7179,16460,0.05,001483-07-4,9.0,MU3-1221-55,12.5764596849,MU3-1221
5960,MU,MU3,2015/12/21,55,7179,16460,0.05,999048-25-3,33.0,MU3-1221-55,12.5764596849,MU3-1221
5961,MU,MU3,2015/12/21,56,7994,109361,0.31,053044-27-2,50.0,MU3-1221-56,13.3827791986,MU3-1221
5962,MU,MU3,2015/12/21,56,7994,109361,0.31,999556-34-8,50.0,MU3-1221-56,13.3827791986,MU3-1221
5963,MU,MU3,2015/12/21,57,9504,53037,0.15,000502-61-4,81.0,MU3-1221-57,0.0,MU3-1221
5964,MU,MU3,2015/12/21,58,10198,21186,0.06,061142-63-0,40.0,MU3-1221-58,0.0,MU3-1221
5965,MU,MU3,2015/12/21,58,10198,21186,0.06,056771-77-8,43.0,MU3-1221-58,0.0,MU3-1221
5966,MU,MU3,2015/12/21,58,10198,21186,0.06,015677-71-1,16.0,MU3-1221-58,0.0,MU3-1221
5967,MU,MU3,2015/12/21,59,10209,31426,0.09,034780-69-3,53.0,MU3-1221-59,0.0,MU3-1221
5968,MU,MU3,2015/12/21,59,10209,31426,0.09,000505-32-8,59.0,MU3-1221-59,0.0,MU3-1221
5969,MU,MU3,2015/12/21,60,10469,26033,0.07,007432-49-7,9.0,MU3-1221-60,0.0,MU3-1221
5970,MU,MU3,2015/12/21,60,10469,26033,0.07,002549-93-1,9.0,MU3-1221-60,0.0,MU3-1221
5971,MU,MU3,2015/12/21,60,10469,26033,0.07,056666-82-1,9.0,MU3-1221-60,0.0,MU3-1221
5972,MU,MU3,2015/12/21,61,10508,26616,0.08,111977-01-6,50.0,MU3-1221-61,0.0,MU3-1221
5973,MU,MU3,2015/12/21,61,10508,26616,0.08,014035-34-8,53.0,MU3-1221-61,0.0,MU3-1221
5974,MU,MU3,2015/12/21,61,10508,26616,0.08,105949-24-4,64.0,MU3-1221-61,0.0,MU3-1221
5975,MU,MU3,2015/12/21,62,10933,16748,0.05,004923-79-9,9.0,MU3-1221-62,0.0,MU3-1221
5976,MU,MU3,2015/12/21,62,10933,16748,0.05,019812-49-8,9.0,MU3-1221-62,0.0,MU3-1221
5977,MU,MU3,2015/12/21,62,10933,16748,0.05,999724-36-6,28.0,MU3-1221-62,0.0,MU3-1221
5978,MU,MU3,2015/12/21,63,11008,27541,0.08,001430-97-3,95.0,MU3-1221-63,0.0,MU3-1221
5979,MU,MU3,2015/12/21,63,11008,27541,0.08,001730-37-6,93.0,MU3-1221-63,0.0,MU3-1221
5980,MU,MU3,2015/12/21,64,11529,288953,0.83,000085-01-8,96.0,MU3-1221-64,0.0,MU3-1221
5981,MU,MU3,2015/11/07,1,441,40572,0.24,000124-38-9,4.0,MU3-1107-1,6.2004393765,MU3-1107
5982,MU,MU3,2015/11/07,2,493,128461,0.76,000124-38-9,4.0,MU3-1107-2,6.20461341307,MU3-1107
5983,MU,MU3,2015/11/07,3,2105,31513,0.19,999007-66-4,9.0,MU3-1107-3,6.57693465824,MU3-1107
5984,MU,MU3,2015/11/07,3,2105,31513,0.19,054211-16-4,9.0,MU3-1107-3,6.57693465824,MU3-1107
5985,MU,MU3,2015/11/07,4,2132,53006,0.31,001191-99-7,41.0,MU3-1107-4,6.5950310559,MU3-1107
5986,MU,MU3,2015/11/07,5,2170,431307,2.54,000110-54-3,87.0,MU3-1107-5,6.62248213125,MU3-1107
5987,MU,MU3,2015/11/07,6,2185,33792,0.2,000064-19-7,64.0,MU3-1107-6,6.63422707713,MU3-1107
5988,MU,MU3,2015/11/07,7,2250,275761,1.62,000109-99-9,90.0,MU3-1107-7,6.68970482361,MU3-1107
5989,MU,MU3,2015/11/07,8,2345,31573,0.19,000071-43-2,91.0,MU3-1107-8,6.79108175062,MU3-1107
5990,MU,MU3,2015/11/07,9,2357,61061,0.36,000071-36-3,64.0,MU3-1107-9,6.80605805637,MU3-1107
5991,MU,MU3,2015/11/07,10,2371,22664,0.13,000616-12-6,46.0,MU3-1107-10,6.82444061962,MU3-1107
5992,MU,MU3,2015/11/07,10,2371,22664,0.13,000110-87-2,46.0,MU3-1107-10,6.82444061962,MU3-1107
5993,MU,MU3,2015/11/07,10,2371,22664,0.13,000922-63-4,49.0,MU3-1107-10,6.82444061962,MU3-1107
5994,MU,MU3,2015/11/07,11,2440,8976,0.05,999023-02-4,16.0,MU3-1107-11,6.92784503632,MU3-1107
5995,MU,MU3,2015/11/07,11,2440,8976,0.05,999023-02-3,16.0,MU3-1107-11,6.92784503632,MU3-1107
5996,MU,MU3,2015/11/07,11,2440,8976,0.05,000628-99-9,12.0,MU3-1107-11,6.92784503632,MU3-1107
5997,MU,MU3,2015/11/07,12,2471,8551,0.05,000590-86-3,35.0,MU3-1107-12,6.98306824012,MU3-1107
5998,MU,MU3,2015/11/07,12,2471,8551,0.05,000142-82-5,30.0,MU3-1107-12,6.98306824012,MU3-1107
5999,MU,MU3,2015/11/07,13,2481,65479,0.38,999061-16-6,39.0,MU3-1107-13,7.00209205021,MU3-1107
6000,MU,MU3,2015/11/07,13,2481,65479,0.38,001066-42-8,23.0,MU3-1107-13,7.00209205021,MU3-1107
6001,MU,MU3,2015/11/07,13,2481,65479,0.38,999061-16-5,39.0,MU3-1107-13,7.00209205021,MU3-1107
6002,MU,MU3,2015/11/07,14,2518,7208,0.04,000123-91-1,46.0,MU3-1107-14,7.08065425832,MU3-1107
6003,MU,MU3,2015/11/07,15,2539,33391,0.2,000110-80-5,58.0,MU3-1107-15,7.13105076741,MU3-1107
6004,MU,MU3,2015/11/07,16,2648,208803,1.23,001565-80-6,86.0,MU3-1107-16,7.4898911353,MU3-1107
6005,MU,MU3,2015/11/07,16,2648,208803,1.23,000137-32-6,91.0,MU3-1107-16,7.4898911353,MU3-1107
6006,MU,MU3,2015/11/07,17,2796,103409,0.61,000544-25-2,90.0,MU3-1107-17,8.62106703146,MU3-1107
6007,MU,MU3,2015/11/07,18,2840,45847,0.27,000110-19-0,72.0,MU3-1107-18,9.3851590106,MU3-1107
6008,MU,MU3,2015/11/07,19,2906,7665,0.05,999005-59-0,12.0,MU3-1107-19,12.0062695925,MU3-1107
6009,MU,MU3,2015/11/07,19,2906,7665,0.05,000110-58-7,38.0,MU3-1107-19,12.0062695925,MU3-1107
6010,MU,MU3,2015/11/07,20,2932,36950,0.22,000096-29-7,53.0,MU3-1107-20,14.6696832579,MU3-1107
6011,MU,MU3,2015/11/07,21,2987,53354,0.31,000066-25-1,72.0,MU3-1107-21,133.733333333,MU3-1107
6012,MU,MU3,2015/11/07,22,3008,34109,0.2,004353-28-0,45.0,MU3-1107-22,8.02335766423,MU3-1107
6013,MU,MU3,2015/11/07,22,3008,34109,0.2,000625-54-7,43.0,MU3-1107-22,8.02335766423,MU3-1107
6014,MU,MU3,2015/11/07,22,3008,34109,0.2,000123-85-3,42.0,MU3-1107-22,8.02335766423,MU3-1107
6015,MU,MU3,2015/11/07,23,3057,17451,0.1,000106-36-5,50.0,MU3-1107-23,8.09659757528,MU3-1107
6016,MU,MU3,2015/11/07,24,3085,554283,3.26,000123-86-4,83.0,MU3-1107-24,8.14355628059,MU3-1107
6017,MU,MU3,2015/11/07,25,3131,2639983,15.52,000541-05-9,90.0,MU3-1107-25,8.23036419482,MU3-1107
6018,MU,MU3,2015/11/07,26,3423,13511,0.08,000100-41-4,42.0,MU3-1107-26,9.36624472574,MU3-1107
6019,MU,MU3,2015/11/07,27,3431,18733,0.11,002216-34-4,53.0,MU3-1107-27,9.42770562771,MU3-1107
6020,MU,MU3,2015/11/07,28,3481,136585,0.8,001330-20-7,35.0,MU3-1107-28,9.89968976215,MU3-1107
6021,MU,MU3,2015/11/07,28,3481,136585,0.8,000106-42-3,60.0,MU3-1107-28,9.89968976215,MU3-1107
6022,MU,MU3,2015/11/07,29,3505,9688,0.06,056704-62-2,47.0,MU3-1107-29,10.1972633979,MU3-1107
6023,MU,MU3,2015/11/07,29,3505,9688,0.06,000541-05-9,38.0,MU3-1107-29,10.1972633979,MU3-1107
6024,MU,MU3,2015/11/07,30,3565,4537030,26.67,000624-41-9,83.0,MU3-1107-30,11.3006134969,MU3-1107
6025,MU,MU3,2015/11/07,31,3654,21631,0.13,000100-42-5,64.0,MU3-1107-31,15.789968652,MU3-1107
6026,MU,MU3,2015/11/07,32,3721,40459,0.24,000105-66-8,64.0,MU3-1107-32,48.8507462687,MU3-1107
6027,MU,MU3,2015/11/07,33,3744,73957,0.43,004389-50-8,53.0,MU3-1107-33,9.00560802834,MU3-1107
6028,MU,MU3,2015/11/07,33,3744,73957,0.43,999067-89-0,80.0,MU3-1107-33,9.00560802834,MU3-1107
6029,MU,MU3,2015/11/07,33,3744,73957,0.43,002305-36-4,53.0,MU3-1107-33,9.00560802834,MU3-1107
6030,MU,MU3,2015/11/07,34,3783,24339,0.14,000111-76-2,50.0,MU3-1107-34,9.05089450956,MU3-1107
6031,MU,MU3,2015/11/07,35,3805,190374,1.12,000590-01-2,86.0,MU3-1107-35,9.07816455696,MU3-1107
6032,MU,MU3,2015/11/07,36,3854,248627,1.46,000628-63-7,83.0,MU3-1107-36,9.14482526882,MU3-1107
6033,MU,MU3,2015/11/07,36,3854,248627,1.46,000123-92-2,90.0,MU3-1107-36,9.14482526882,MU3-1107
6034,MU,MU3,2015/11/07,37,3876,51166,0.3,000100-66-3,94.0,MU3-1107-37,9.17767023851,MU3-1107
6035,MU,MU3,2015/11/07,38,3933,18781,0.11,036982-54-4,47.0,MU3-1107-38,9.27126865672,MU3-1107
6036,MU,MU3,2015/11/07,38,3933,18781,0.11,999499-61-2,42.0,MU3-1107-38,9.27126865672,MU3-1107
6037,MU,MU3,2015/11/07,39,4138,39380,0.23,037064-20-3,64.0,MU3-1107-39,9.78283621141,MU3-1107
6038,MU,MU3,2015/11/07,40,4229,77654,0.46,999209-05-1,43.0,MU3-1107-40,10.1700636943,MU3-1107
6039,MU,MU3,2015/11/07,40,4229,77654,0.46,999203-35-1,43.0,MU3-1107-40,10.1700636943,MU3-1107
6040,MU,MU3,2015/11/07,40,4229,77654,0.46,000256-96-2,43.0,MU3-1107-40,10.1700636943,MU3-1107
6041,MU,MU3,2015/11/07,41,4262,29512,0.17,000100-52-7,64.0,MU3-1107-41,10.3561549101,MU3-1107
6042,MU,MU3,2015/11/07,42,4332,7779,0.05,000526-73-8,18.0,MU3-1107-42,10.8775337838,MU3-1107
6043,MU,MU3,2015/11/07,42,4332,7779,0.05,063621-15-8,14.0,MU3-1107-42,10.8775337838,MU3-1107
6044,MU,MU3,2015/11/07,42,4332,7779,0.05,999198-29-7,53.0,MU3-1107-42,10.8775337838,MU3-1107
6045,MU,MU3,2015/11/07,43,4372,200032,1.18,000105-68-0,86.0,MU3-1107-43,11.2949709865,MU3-1107
6046,MU,MU3,2015/11/07,43,4372,200032,1.18,002438-20-2,78.0,MU3-1107-43,11.2949709865,MU3-1107
6047,MU,MU3,2015/11/07,43,4372,200032,1.18,054004-43-2,78.0,MU3-1107-43,11.2949709865,MU3-1107
6048,MU,MU3,2015/11/07,44,4458,16240,0.1,035373-06-9,72.0,MU3-1107-44,12.7851123596,MU3-1107
6049,MU,MU3,2015/11/07,44,4458,16240,0.1,999199-75-5,50.0,MU3-1107-44,12.7851123596,MU3-1107
6050,MU,MU3,2015/11/07,44,4458,16240,0.1,000605-67-4,50.0,MU3-1107-44,12.7851123596,MU3-1107
6051,MU,MU3,2015/11/07,45,4514,19213,0.11,000110-93-0,55.0,MU3-1107-45,14.7868525896,MU3-1107
6052,MU,MU3,2015/11/07,46,4595,158936,0.93,000109-21-7,90.0,MU3-1107-46,25.2070707071,MU3-1107
6053,MU,MU3,2015/11/07,47,4630,1332778,7.83,000556-67-2,90.0,MU3-1107-47,58.8507462687,MU3-1107
6054,MU,MU3,2015/11/07,48,4663,25769,0.15,000591-68-4,35.0,MU3-1107-48,10.0160067397,MU3-1107
6055,MU,MU3,2015/11/07,48,4663,25769,0.15,999145-36-2,35.0,MU3-1107-48,10.0160067397,MU3-1107
6056,MU,MU3,2015/11/07,49,4674,78245,0.46,000111-90-0,80.0,MU3-1107-49,10.0278409091,MU3-1107
6057,MU,MU3,2015/11/07,50,4703,29425,0.17,000137-32-6,38.0,MU3-1107-50,10.0606860158,MU3-1107
6058,MU,MU3,2015/11/07,50,4703,29425,0.17,000624-54-4,53.0,MU3-1107-50,10.0606860158,MU3-1107
6059,MU,MU3,2015/11/07,51,4760,945126,5.55,000142-92-7,90.0,MU3-1107-51,10.1313320826,MU3-1107
6060,MU,MU3,2015/11/07,52,4904,43074,0.25,000104-76-7,38.0,MU3-1107-52,10.3611738149,MU3-1107
6061,MU,MU3,2015/11/07,53,5033,241918,1.42,015706-73-7,90.0,MU3-1107-53,10.6642134315,MU3-1107
6062,MU,MU3,2015/11/07,54,5179,34725,0.2,017312-53-7,58.0,MU3-1107-54,11.2237246466,MU3-1107
6063,MU,MU3,2015/11/07,54,5179,34725,0.2,001636-44-8,58.0,MU3-1107-54,11.2237246466,MU3-1107
6064,MU,MU3,2015/11/07,54,5179,34725,0.2,000112-95-8,64.0,MU3-1107-54,11.2237246466,MU3-1107
6065,MU,MU3,2015/11/07,55,5194,67611,0.4,051115-64-1,72.0,MU3-1107-55,11.302991725,MU3-1107
6066,MU,MU3,2015/11/07,55,5194,67611,0.4,002445-69-4,78.0,MU3-1107-55,11.302991725,MU3-1107
6067,MU,MU3,2015/11/07,56,5234,15579,0.09,000112-95-8,60.0,MU3-1107-56,11.5460942998,MU3-1107
